comment,label,label_id
عالی. ممنون از پیک محترم.,HAPPY,0.0
غذا عالی بود ولی تمامی پیتزاها چپ شده بود و من آبروم جلوی مهمونام رفت.,SAD,1.0
خیلی پنیر پیتزاش بی کیفیت بود شبیه لاستیک کلا فاجعه بود,SAD,1.0
حجم بسیار کم بود.,SAD,1.0
نانهای سرخ شده روی سالاد شدیدا طعم ماندگی میداد,SAD,1.0
ادویه بندری فوق العاده زیاد بود، بندری کیفیت قبل رو نداشت خیلی خیلی ضعیف شده,HAPPY,0.0
به موقع رسید، کیفیت خوب ممنونم,HAPPY,0.0
واقعا عالی بود. پیشنهاد میکنم حتما امتحان کنید. قطعا مشتری ثابت خواهید شد,HAPPY,0.0
تاخیر یکساعته غذای سرد و غیرقابل مصرف,SAD,1.0
همه چیز عالی. ممنون از سرعت و دقتتان …,HAPPY,0.0
it was so greate and relaxable,HAPPY,0.0
یکی از بهترین دونرکبابهای منطقه، مواد اولیه باکیفیت، قیمت‌ها به نظر مقداری بالاست. باوجود مسافت کم غذا نیمه گرم بود، برای هوای سرد از بسته بندی یا کیف حمل بهتری استفاده کنید.,HAPPY,0.0
خیلی خیلییی دیر رسید، انقد که فراموش کرده بودم سفارش غذا دادم,HAPPY,0.0
بجای ۳ تا ساندویچ یکی آوردن. کلی تاخیر داشتن,SAD,1.0
خیلی معمولی بود.. خیلی … اصلا به قیمتش نمی‌ارزید.,SAD,1.0
عالی. داغ و سریع,HAPPY,0.0
قابل خوردن نبود. بوی بدی داشت و خیلی بی سلیقه درست شده بود. پیتزا رو درسته انداختم دور.,SAD,1.0
من تو شعبه دیگتون همیشه این چیکن برگر و میخورم ولی این دفعه به شدت مزه و بوی روغن میداد که این اصن خوب نیس..,SAD,1.0
اصلا میوه ه خشک نبود! میوه‌ها کاملا‌تر و پر از آلو! به هیچ عنوان راضی نبودم و توقع چنین کیفیت و مغایرتی از تواضع نداشتم! لطفا نام این محصول را عوض کنید چون الان من متقاضی میوه خشک بودم و بلافاصله پس از دیدن میوه‌های‌تر و بخار کرده در بسته متعجب شدم و اصلا استفاده نکردم و هزینه پرداختی بیهوده بود برای من! نام خشکبار را از این محصول حذف کنید که سایرین دچار این اشتباه نشوند …,SAD,1.0
سه تا پیراشکی کرمدار سفارش دادم یکی با رویه شکلاتی دوتا با رویه شکلات تلخ که یکیشو با رو یه شکلاتی فرستادن یکیشو ساده یکیشم شکلات سفید,SAD,1.0
با اینکه دیر رسید اما خیلی خوشمزه بود و چسبید,HAPPY,0.0
به عکس همیشه ۴۵دقیقه طول کشید تا پیک برسه همه بستنیها اب شده بودند!! و ده دقیقه بعد از اینکه گفتند تحویل شده تحویل دادند,HAPPY,0.0
خوراک جوجش ۳۰۰ گرم نبود بقیه چیزا خوب بود,HAPPY,0.0
غذا خیلی تند بود و با توجه به اینکه اسپایسی قید نشده بود، انتظار نمیرفت.,HAPPY,0.0
انتظار بهتر از اینا داشتیم,HAPPY,0.0
خیلی زود آوردن، خوشمزه بود فقط یه کوچولو قارچش سرد شده بود اگر نه همه چیش عالی بود. مرسی,HAPPY,0.0
مثل همیشه عالی فقط لطفا شیرینی‌تر رو ازاین اسفنجی قرمزکمتربزنید انصافا خوشمزه زیادنیست بیشترشیرینی منو ازهمون گذاشته بودند,HAPPY,0.0
کیفیت جوجه و‌کوبیده مثل همیشه نبود، مخصوصا کوبیده که افت زیادی داشت، گوجه کنار کبابها خام خام بود!!! من مشتری همیشگی این رستوران بودم! ولی ظاهرا دیگه مثل قبل نیست!,SAD,1.0
بسیار مونده بود، انگار مال یک هفته پیش بود، به شدت سفت شده بود، خامه روش سفت و خشک بود. اصلا درست نیست با وجود اینکه از همه جا گرون تره قیمتاتون، اینطور شیرینی مونده میدید دست مردم. واقعا بد بود، باید بریزم دور,SAD,1.0
خوب بود ولی باتوجه به در محدوده بودن، هزینه ارسال ۳۵۰۰ تومان برای یک مرغ سوخاری دو تکه خیلی زیاد است,HAPPY,0.0
نمی‌دونم اشتباهی اتفاق افتاده بود یا چی ولی غذا طوری شور بود که قابل خوردن نبود مثل این بود که ظرف نمک از دست کسی افتاده تو غذا متاسفانه غذا رو دور انداختیم و دوباره سفارش دادیم. چندبار دیگه‌ای که سفارش داده بودم غذا خوب بود، متاسفانه عموما با بالا رفتن رنک شاهد سقوط کیفیت هستیم.,SAD,1.0
مثل همیشه من عاشق سیب ۳۶۰ ام,HAPPY,0.0
لوبیا پلو کم ولی بسیار خوشمزه بود.,HAPPY,0.0
طعم غذا خوب بود اما خمیر پیتزا یک دست نبود و بعضی قسمت‌ها خیلی نارک بود با اینکه کمتر از یه ساعت از سفارش غذا رسید سرد بود,HAPPY,0.0
به جای اینکه هنگام اوردن غذا به درب ساختمان با من تماس گرفته شود. غذا را تحویل نگهبانی داده و بدون هیچ اطلاعی رفته بودند.,HAPPY,0.0
غذا خیلی سرد بود سیب زمینی‌ها چپ شده بود و داخل پاکت ریخته شده بود.,SAD,1.0
اصلا مزه جالی نداشت. حتی نسبت به قبمتش اصلا اصلا خوب نبود. اصلا پیشنعاد نمیکنم.,SAD,1.0
به موقع و خوب,HAPPY,0.0
پیتزا عالی سیب زمینی پنیرش خوب نبود سیب زمینی ساده‌اش هم روش فلفل سیاه ریخته بودند کاش نمی‌ریختن,HAPPY,0.0
پاستای پستو سبز رنگه با سس سبزیجات خامه نداره این پاستا فقط خامه بود مثل الفردو با کمی پودر سبزی,SAD,1.0
مثل همیشه عالی بود ممنون پروپرک,HAPPY,0.0
غذا بسیار زیبا بود، گوشت چنجه خوب بود اما کته متاسفانه ذره‌ای نمک نداشت نه اینکه بی نمک باشد کلا نمک فراموش شده بود و مجبور شدم گوشت را با نان میل کنم بورانی بادمجان شبیه دوغ است! ماست انقدر رقیق؟؟؟,SAD,1.0
پیتزا پر از ژامبون بی کیفیت بود. پنیر پیتزا به قدری کم بود که موقع جدا کردن تکه از پیتزا همه مواد داخش از ظرف میریخت و از هم جدا میشد.,SAD,1.0
اگر مقدار قارچ پیتزاهارو افزایش بدین و اجازه بدید بیشتر نونش برشته شه عالی میشه.. ممنون,HAPPY,0.0
خیلی خاص و خوشمزه بود ممنون,HAPPY,0.0
طعمش خوب بود بسته بندیش هم عالی از ظروف پلاستیکی تا جایی که تونستن استفاده نکردن فقط نمک و فلفل و خلال دندان جداگانه نذاشته بودن,HAPPY,0.0
غذا خیلی خیلی خیلی سرد بود. انقدر سرد بود که پنیرهاشم آب نشده بود، من همیشه به شما سفارش میدم و همیشه راضی بودم اما این بار اصلا خوب نبود.,SAD,1.0
من کمتر نظر میدم اما واقعا عالی بود اگر نگم بهترین غذا در منطقه دست کم یکی از بهترین‌ها بود جوجه خوش پخت و لذیذ بود خوبم مزه دار شده بود ممنون که چلو جدا قرار داده بودین کیفیت برنج هم بسیار عالی امیدوارم کیفیت ثابت بمونه چون واقعا حیفه فقط کمی زمان آماده شدن طول کشید که امیدوارم بهتر بشه بازم ممنون,HAPPY,0.0
فوق العاده عالی و دلچسب,HAPPY,0.0
نونش کم بود: (,HAPPY,0.0
بسته بندی عالی فقط لته این سری شیرش خیلی زیاد بود.. بیشتر مزه شیر میداد,HAPPY,0.0
ارسال سفارش یک ساعت و چهل دقیقه به طول انجامید و غذای ارسالی کاملا سرد بود.,SAD,1.0
برنج کلا خمیر بود با یکم مرغ داخلش تعریفی نداشت,SAD,1.0
شیرین پلو با مرغ رب دار بدمزه میشه و حتما باید با مرغ ساده زعفرانی باشه و خلال پوست پرتقالها کلی سوخته داشت دونه دونه جدا کردم سوای اینکه خیلی هاش هم تو پخت غذا رنگش کمرنگ شده بود ولی قطعا ضرر غذای سوخته توش باقی مونده بود- شیرینی کم داشت و اصلا شکل زیبایی نداشت در ضمن بجای طرف فلزی تو طرف پلاستیک سرو شده بود قورمه سبزی اصلا طعم قورمه سبزی ایرانی رو نداشت و معلوم نبود از چه سبزی استفاده شده بود به هرحال بعنوان یک خانم خانه دار که همیشه طعم غذای لذیذ ایرانی رو تجربه کردم اصلا از کیفیت و طعم غذاها راضی نبودم هرروز از سر کار از جلوی مغازه شما رد میشم اولین بار بود که سفارش دادم و قطعا آخرین بار خواهد بود و هرگز بعنوان یک رستوران خوب به کسی معرفی نخواهم کرد به هرحال بعنوان یک تجربه بد بود,SAD,1.0
وقتی برگرها را پیک آورد متاسفانه سرد شده بودن و,HAPPY,0.0
متاسفانه نان علی رغم پیش سفارش یک ساعت دیرتر اوردند که دیگر برای نهار مورد استفاده نبود این برای بار دوم که اینجوری میشه!,SAD,1.0
محصول متفاوت با سفارش فرستاده شد,SAD,1.0
مثل همیشه همه اجناس تازه و تمیز و باکیفیت.,HAPPY,0.0
ممنون از سرویس دهی شما. غذا کاملا گرم و با کیفیت عالی به دستمان رسید. سپاس از شما,HAPPY,0.0
تخم مرغ‌ها شکسته بود,SAD,1.0
سفارش رو اشتباه ارسال کردن!!!,SAD,1.0
یک‌ سری مواد کاملا خام رو ریخته بودن رو پیتزا، همین که یه تیمه برمیداشتی که بخوری کل مواد روی پیتزا میریخت. سیب زمینی‌ها مزه‌ی موندگی میداد. بدترییییین پیتزایی بود که تا حالا خوردم,SAD,1.0
مثل همیشه عالی ممنون که کیفیت غذاتون هر روز بهتر میشه,HAPPY,0.0
ما از رستوران درخواست کردیم و گفتن که بیست دقیقه تا نیم ساعت میرسونن ولی خیلی دیر‌تر رسید / غذا معمولی بود طعمش بد نبود,SAD,1.0
Faghd kheili dir resid,HAPPY,0.0
کیفیتش قبلا خیلییییی بهتر بود,SAD,1.0
نون سیرش و نون پیتزا خیلی زخیم بود و نون پیتزا خمیر بود خیلی و واقعا اولین و آخرین باریه که سفارش میدم بهشون غذاشون فوق العاده بی کیفیته,SAD,1.0
ممنون واقعا عالی بود خسته نباشید خدابرکت بده. انشالله روز به روز بهتر و بهتر بشه.,HAPPY,0.0
عالی یود، برای مشتریان ثابت تخفیف در نظر بگیرید,HAPPY,0.0
ساندوچ مرغ مثل همیشه نبود و کمی سوخته بود,SAD,1.0
دقیق سریع و محترم,HAPPY,0.0
با اینکه فاصله دفتر محل کارم تا هایدا ۴ دقیقه پیاده است تحویل سفارش بیشتر از یک ساعت طول کشید!!!!,SAD,1.0
حجم غذا واقعا زیاد بود ولی هیچ طعم خاصی نداشت,SAD,1.0
خوب و خوشمزه بود. ممنون بابت کیفیت خوبش,HAPPY,0.0
کیفیت کباب خوب و خیلی خوشمزه بود ولی کاملا یخ رسید، سرده سرد، واقعا حیفه غذا به این خوبی یخ برسه، قاشق و چنگالم نذاشته بودن,SAD,1.0
من دوبار تا الان همین سفارش داشتم، نسبت به دفعه قبل کیفیت پایین امده بود. گوشت طعم و عطر مناسبی نداشت. بورک سبزیجات هم غیر قابل خوردن بود و به شدت خمیرش بوی تخم مرغ می‌داد که مجبور شدیم بیرون بریزم. امیدوارم این مسئله حل بشه چون بقیه ایتم‌ها به نسبت خوب هستند.,SAD,1.0
کباب که طبق معمول عالی بود. کیفیت برنج خیلی بهتر شده. ممنون,HAPPY,0.0
پیتزا بوی خوبی نمی‌داد,SAD,1.0
بیشتر ساندویچ کاهو بود تا ژامبون. خیلی متاسفم که از این جا سفارش دادم.,SAD,1.0
مرسی از کیفت خوبتون فقط کیک بستنی شل بود کاملا,HAPPY,0.0
به جای دسر پ-ن-کوتا دنت نوشیدنی گذاشته بودند و حل به صورت پودر بود که توب عکس پودری نیست,SAD,1.0
اصلا طعم خوبی نداشت,SAD,1.0
تحویل غذا نزدیک ۲ ساعت طول کشید هر چقدر هم شلوغ باشه واقعا ۲ ساعت زمان برای تحویل اونم تو فاصله‌ی نزدیک عجیبه,SAD,1.0
گوشت پاستا کاملا نپخته بود و جویده نمیشد.,SAD,1.0
فاجعه بود، خصوصا اینکه من از این ساندویچ ۲ سفارش برای ۲ آدرس ثبت کردم و مثلا خواستم با شناختی که از شما پیتزا فیله استیک یا بوقلمون داشتم، دوستم رو مهمان یک نهار سالم و خوشمزه کنم! اما فاجعه: من چیکن تریاکی سفارش دادم، فکر کنم همه با طعم تریاکی آشنا هستن، فقط در نظر بگیرید که به جای چیکن تریاکی یه ساندویچ مرغ برسه دستتون با گوجه و کاهو و سس ماینز رقیق شده!!!!! حالا اینکه با ۲ عدد فیله مرغ یعنی حدود ۸۰ گرم مرغ یک ساندویچ درست شده اصلا مهم نیست، چون من اصولا نصفه یک ساندویچ کافیست برام بنابراین آن محتوی برای نصف نان مناسب بود!,SAD,1.0
غذا سرد رسید و کیفیت سابقا ندارد,SAD,1.0
با اینکه بنده طبقه دوم هستم پیک غذا رو بالا نمی‌یاره من نمیدونم این چه وضعیتیه,SAD,1.0
خخخخییییلللییی کوچیک بود … تقریبا اندازه یه نون تست بود … سیب زمینی‌ها اوکی بودن ولی اگه غذای تند نمی‌تونید بخورید بدونید یه ذره تند بودن …,SAD,1.0
عالی.. واقعا قیمتش به کیفیت غذا می‌ارزه.. هیچ ایرادی نمیتونم بگیرم,HAPPY,0.0
بسیار بسیار بد غذا تحویل شد، فقط تونستم نوشابه‌ها رو بشورم که پر از سس و اب کلم شده بود و استفاده کنم سالاد سزار و سایر مخلفات تقریبا غیر قابل استفاده دور ریخته شد پیتزا‌ها هم کیسه پاره شده بود و جعبه‌ها خیس خیس بود کلا حال گیری شدید …!!,SAD,1.0
کیفیت و طعم غذا واقعا در سطح دو ستاره بیشتر نبود. در مقایسه قیمت و طعم و کیفیت با سایر رستورانهای منطقه واقعا نمره قبولی نمیگیره,SAD,1.0
بهترین جوجه ترش بود که خوردم عالی,HAPPY,0.0
مزه‌ی بوقلمون کمی بد بودبه نظر مونده میامد,HAPPY,0.0
کیفیت پیتزا چانو کمتر شده بود,HAPPY,0.0
تعداد شیرینی در توضیحات ٨ عدد بود ولی برای من ٥ عدد ارسال شد که جالب نبود,SAD,1.0
با ایکه مواد با کیفیتی برای غذا به کار برده شده بود، اشکال خیلی بزرگ این بود که مرغ وسطاش خام بود و بوی ضخم میداد,SAD,1.0
باز هم مثل قبل خبری از سس کچاپ، چنگال و غیره نبود,SAD,1.0
مواد استفاده شده کهنه است. شور و تندش کردن که کمتر مشخص باشه نصف ساندویچ رو هم به زور خوردم,SAD,1.0
اجناس با تاریخ مصرف جدید و بسیار عالی بودن اما با نیم ساعت تاخیر رسیدن متاسفانه,SAD,1.0
من پیش سفارش کرده بودم ولی ۱۵ دقیقه اینطورا بعدش آورد.. سر وقت نیاورد.. زود آورد,HAPPY,0.0
لطفا درخواست‌ها رو بررسی کنید. بدون خیارشور سفارش دادم که پر از خیارشور بود,SAD,1.0
ممنون ولی بستنی‌ها آب شده بودن.,HAPPY,0.0
بعد از چند ماه که از اینجا سفارش نداده بودم، امروز با توجه به نظرات گفتم دوباره امتحان کنم که خوشبختانه کیفیت خوب شده و امیدوارم همینجور خوب بمونید، با تشکر,HAPPY,0.0
کیفیت بسیار بسیار پایینی داشت و زخم گوشت شدیدا حس میشد,SAD,1.0
خیلی خیلی دیر اوردن از تایمش گذشت دوباره هم تایم اضافه نوشتن و هنوز نیاورده بودن وقتی هم رسید شیرینیا سرد شده,SAD,1.0
سیب زمینی خمیر شده بود. کاغذی که دور ساتدویچ پیچیده بودن به شدت بو مواد شیمیایی چاپخونه رو میداد و حتی برگر بوی کاغذ رو گرفته بود. ساندویچ مرغ فرانسوی خوب بود و نونش عالی بود. برگر هم توقعات را براورده نکرد,SAD,1.0
شیمودا عالی، یکی از بهترین هات داگ هایی که تاحالا خوردم. سالاد تازه و با کیفیت بود اما از نظر مزه معمولی بود.,HAPPY,0.0
بسیار عالی! ساندویچ مخصوص ۳۵۰ گرمی خوشمزه حجیم و عالی بود. حدود نیم ساعتم طول کشید آوردن ممنون از اسنپ فود و آیدا پلاس مرزداران,HAPPY,0.0
سالاد ماکارونی کهنه و بیرون از یخچال بود,SAD,1.0
اینبار علیرغم مسیر نزدیک، غذا سرد بدستم رسید,SAD,1.0
هرچی بود گوشت نبود,SAD,1.0
قیمت خوب است. پیتزا‌ها متوسط هستند مخصوصا خمیر پیتزا و کیفیت کالباس و سوسیس. خمیر را نمیدنم چطور درست میکنید ولی میتونه بسیار بهتر باشه و تاثیر بسیار زیادی داره. به شخصه هم ترجیح میدم کیفیت سوسیس و کالباس‌ها بهتر باشه ولی حجمش کم بشه. ممنون,SAD,1.0
کیک داخل جعبه حرکت کرده بود و ظاهرش خراب شده بود,SAD,1.0
شیرینی‌ها تازه تازه نبودن,HAPPY,0.0
دور چین عالی و باکیفیت و تازه بود. کباب کاردی خوب بود ولی در کل تنها ایرادی که می‌شد گرفت شور بودن غذا بود,HAPPY,0.0
جوجه کباب وزیری بسیار سفت بود,HAPPY,0.0
مثل همیشه عالی و خوب ممنون بابت کیفیت و زمان بندی مناسبتون,HAPPY,0.0
نان بیات بود نیمرو هم خیلی سوخاری بود,HAPPY,0.0
علی رغم قیمت بالا، عالی بود,HAPPY,0.0
طعم عالی و مقدار غذا کاملا راضی کننده، تشکر,HAPPY,0.0
اقالطف کنید آدرس بدید پیک که دیر رسیدنشو نندازه گردن لوکیشن، معجون به این خوشمزگی رو ریخته تو مشمع میگم چرا بد اوردی؟ میگه مشمعش تمیزهانتظار داره اونا رو بخورم؟؟؟ چند مین باره معجون میگیرم تاحالا اینطوری نیورده بودن,HAPPY,0.0
فوق العاده، مخصوصا سرعت ارسال,HAPPY,0.0
khub bud mersi konserver ton ghor shode bud nun yekam munde bud engar ama dar kol mersi mamnun,HAPPY,0.0
مرغش بو میداد معلوم نیست مونده بود یا ….,SAD,1.0
سوهان ساعدی نیا، همیشه خوب بوده. اینم حتما همینطوره. بنا ندارم مصرفش کنم. می‌خوام به دوستی هدیه بدم. بسته بندی شیکی هم داره.,HAPPY,0.0
غدا رو برای نهار سفارش بدید برای عصرانه تحویل بگیرید,SAD,1.0
اصلا پیشنهاد نمیکنم. به هیچ وجه از این قنادی خرید نکنید شیرینی سفارش دادم فکر کنم واسه یه هفته پیش بود هم دانمارکیش و هم رولتش. افتضاح بود,SAD,1.0
همه چیز خیلی خوب بود فقط خیلی طول کشید که برسه,HAPPY,0.0
فقط دیر به دستم رسید,HAPPY,0.0
پیتزا بیکن افتضاح بوی بد میداد، تیکه‌های فیله انگار که با چسب چسبونده شده بود انقد که مونده بود و بوی بد گرفته بود …سیب زمینی هم کاملا مشخص بود که برای یک هفته پیش بود. واقعا متاسفم,SAD,1.0
غذا سرد بود ارسال شد و کیفیت پیتزا با شعبه‌های دیگش خیلی فرق داشت,SAD,1.0
غذا سرد بود و کیفیت بالایی نداشت، به نظر میرسید تاره نباشد.,SAD,1.0
به جای تخم مرغ مروارید تلاونگ فرستاده بودن,SAD,1.0
بال کبابی تقریبا نپخته بود و ماسیده بود زمان ارسالشون خیلی سریع بود,SAD,1.0
غذا کاملا سرد و دیر رسید.,SAD,1.0
کیک خوب و تازه بود فقط از وسط ترک خورده بود!!! نمیدونم موقع حمل این اتفاق افتاده یا در قنادی به همین صورت بوده! در هرصورت ما این کیک رو برامهمانی بردیم و جلوه خوبی نداشت,HAPPY,0.0
عالی بود. احسنت. ادامه دهید …,HAPPY,0.0
خیلی خوشمزه بود ولی من یکیشو تند سفارش دادم اما جفتش نرمال بود,HAPPY,0.0
Nesbat be hajm shirini yekam gerune,HAPPY,0.0
پیتزا چیکن خوبی نبود. نیاز به بهتر شدن,HAPPY,0.0
سلام، من امشب یه سیب مخصوص گرفتم خیلی خوب بود ممنون,HAPPY,0.0
چیکن کوردن بلو خیلی چرب بود و حجمش نسبت به قیمت بسیار کم بود.,HAPPY,0.0
بسیار بسیار کهنه و بیات بود، تولد هم داشتیم کاملا آبروریزی شد، هم هزینه کردیم هم حرص خوردیم هم آبرومون رفت، متاسفم براتون,SAD,1.0
خوش طعم بود سریع ارسال شد فقط کمی سرد بود,HAPPY,0.0
مرغش مزه موندگی میداد,SAD,1.0
ساندویچ بیکن شور بود,HAPPY,0.0
عالی و پرکنجد و پخته,HAPPY,0.0
غذا کاملا سرد بود از رفتارى و اسنپ فود انتظار بیشترى هست که بتوانند غذا را گرم تحویل دهند. کیفیت نان، گوجه و برنج ته چین هم پایین بود.,SAD,1.0
سیب زمینی خیلی سرد بود. حجم مرغ هم به نظر میامد کم شده,SAD,1.0
باسلام نان سنتی و پنیر و سبزی، سبزی داخل کاملا پلاسیده بود و مقدار پنیر به نسبت نان بسیار ناچیز بود. نان آلمانی و پنیر و گوجه و گردو اصلا گردو نداشت و ریحان داخل پلاسیده بود. ارسال بسیار با تاخیر انجام شد.,SAD,1.0
خیلی ممنون بسیار عالی موفق باشید,HAPPY,0.0
خیلی طول کشید نان سرد و تازه هم نبود واقعا پشیمونم ازین اعتماد و امتحان,SAD,1.0
غذاها خوب بود ولی دقیقا یکساعت طول کشید تا بدستمون برسه,HAPPY,0.0
کیک موقع تحویل برگشته بود,HAPPY,0.0
همه چیز واقعا عالی بود و لذت بردیم فقط یه مقدار قارچ سوخاری‌ها بی مزه بود ک با نمک و سس عالی شد,HAPPY,0.0
سلام.. مقدار غذا خوب بود ولی بیش از حد چرب بود.. سپاس,SAD,1.0
زیاد طول نکشید. سالم و با رعایت نکات بهداشتی به دستم رسید. سپاسگزارم,HAPPY,0.0
وجی چین عدس پلو بقدری شیرین بود بیشتر شبیه به کیک بود تا غذا.,HAPPY,0.0
ی سالاد ۲ ساعت نباید طول بکشه آوردن ش واقعا منطقی نیست دو ساعت واسه‌ی سالاد طول بدید,SAD,1.0
غذا دیر رسید نسبت به قیمت خوب بود,HAPPY,0.0
ممنون غذاتون خوب بود,HAPPY,0.0
طعم غذا بد نبود ولی واقعا نمیدونم چرا اینقدر سرد بود. ارزش خرید نداشت,SAD,1.0
پیتزا واقعا بد بود خمیر بود، واقعا این رستوران غذاهاش خیلی بی کیفیت شده,SAD,1.0
من خیلی خوشم اومد. خوشمزه بود. البته از طعم سس هایی که فرستاده بودن خوشم نیومد. قرمزش انگار سرکه داشت سفیدش هم رقیق بود. خودم سس زدم.,HAPPY,0.0
زرشک پلو بسیار عالی بود.,HAPPY,0.0
من جوجه‌ها رو وزن کردم ۱۱۰گرمه نه ۲۲۰ گرم,SAD,1.0
سفارش دیر به دستم رسید، لطفا در چیکن برگر به جای ناگت مرغ از خود مرغ استفاده کنید,HAPPY,0.0
چیکن گریل برگر برخلاف ماشروم لاور برگر سرد بود. سیب‌زمینی‌اش هم زیادی شور بود.,HAPPY,0.0
غذا‌ها کاملا سرد بود و مجبور شدیم مجددا گرم کنیم,SAD,1.0
نمیدونم سس یا مخلوط روغن زیتون یا چیز دیگه‌ای داشت که شور بود. غیر از این غذای خوبی بود.,HAPPY,0.0
جوجه کاملا نپخته بود,SAD,1.0
اخرین خرید من خواهد بود. فاجعه بود,SAD,1.0
معمولی بود یاد جالب نبود,HAPPY,0.0
متاسفانه همراه با مرغ سوخاری، سالاد کلم نذاشته بودن. پیتزا مارگاریتا خوب بود,HAPPY,0.0
"خیلی زودتر از زمان تعیین شده رسیدن, دلیوری عالی بود, کیفیت شیرینی‌ها بسیار درجه یک, تازه و خلاصه برای سفارش اول خیلی شگفت زده شدم.",HAPPY,0.0
مثل همیشه خوب بود، اما پیتزا مارگاریتا کالباس نداره,HAPPY,0.0
سوپش واقعا بد بود غیر قابل خوردن بود غذا هم سرده سرد بود,SAD,1.0
خوب بود عالی ممنون,HAPPY,0.0
خوب مزش و خیلی تند ولی تا بازش کردم چون لسته بندیش بد بود همش ریخت,HAPPY,0.0
خمیر پیتزا به قدری نرم بود که باید با قاشق پیتزا می‌خوردیم,SAD,1.0
دوست داشتم خوب بود مخصوصا سبزیجاتی که داره تازه و عالیه فقط نونش چون گرم بود بسته بندی داشت خیس و خمیر شده بود,HAPPY,0.0
کاملا راضیم خیلی زود فرستادن برام,HAPPY,0.0
من بیمارستان بود و خیلی سریع با دستم رسید و خیلی هم عالی بود و ممنون از پیکتون که غذا رو تا دم در اتاقم اورده بود,HAPPY,0.0
دقیقا دو ساعت آماده سازی و تحویل غذا طول کشید.,SAD,1.0
جالبه، بهترین برگر، پاستا فرچیز عالی، صبحانه متنوع و خاص! اما بقیه اینها عجیب زیره معمولی، نمیدونم داستان چیه. سوخاریشم اگه همونجا بزنیم بد نیست. برگر بزنید,HAPPY,0.0
غذا فوقالعاده بود. طعم کباب حرف نداشت. مدت ارسال سفارش زیر ۳۰ دقیقه بود و غذا فوقالعاده گرم به دستمون رسید. تنها نکته منفی این بود که ماست و موسیر روفراموش کرده بودن ارسال کنن,SAD,1.0
باسلام همه چی درست بود خیلی سریع آورده شد. با تشکر از اسنپ فود وسوپر مارکت ترنج,HAPPY,0.0
عالی بودممنون از شما,HAPPY,0.0
چیزبرگر که عالی بود. سیب زمینی مثل همیشه تازه نبود.,HAPPY,0.0
خیلی خوب بود، فقط سس تند داخلش رو نباید بصورت پیش فرض بزنن. هر کس تو توضیحات نوشت بزنن براش.,HAPPY,0.0
کیفیت و کمیت غذا عالی بود در ضمن آقای پیک هم خیلی مودب بودن و غذا رو تا دم در آپارتمانمون آوردن.,HAPPY,0.0
کیفیت برخی از اقلام مثل انار و … بسیار بسیار بسیار بد بود! اصلا و ابدا قابل توجیه نیست!,SAD,1.0
ممنون به موقع و سالم,HAPPY,0.0
کیفیت غذاها عالی بود,HAPPY,0.0
وانیلا همیشه خوبه، اما متأسفانه این سری کیک کاملا مونده بود حتی لایه‌های پنیر خامه کیک یخ زده بود و قسمت اسفنجی کیک خشک بود. از وانیلا بیشتر از این انتظار میره,SAD,1.0
برگر کینگ، مزه‌اش خوب بود، اندازش در حد متوسط بود در کل به مسبت قیمت چنان غذای ویژه‌ای نبود …,HAPPY,0.0
غذا بسیار دیر رسید! سرد و بی مزه شد بود. فکر کن پس از یک ساعت طول کشیدن باید یه غذای ماسیده رو بخوری/: لطفا مسئولین این فست فود به وضعیت پیک رسیدگی کنن!,SAD,1.0
کفیت با توجه به قیمت خیلی خوبه,HAPPY,0.0
متاسفانه آب زغال اخته فوق العاده بد و مصنوعی بود. ولی بقیه سفارشم خوب بود,SAD,1.0
زمان ارسال سفارش مناسب بود,HAPPY,0.0
با سلام و خسته نباشید خدمت شما عزیزان. خواستم ازتون تشکر کنم اولین باری بود که از رستوران شما غذا سفارش میدادم بسیااااااار خوشمزه بود. با توجه به فاصله‌ای که منزل ما با رستوران داشت نگران بودم غذا سرد بشه ولی کاملا داغ داغ بود. بسته بندی خیلی شیک و باکلاسی داشت. و از اینکه یک پرس چلو کباب هم به عنوان کوپن رایگان همراه با غذای سفارشی برامون ارسال کردید ازتون ممنون. آن شاالله پر روزی باشید. من مشتریان شدم و شما رو به دوستانم معرفی میکنم,HAPPY,0.0
خیلی کهنه بود شیرینش این دفعه,SAD,1.0
زمان رسیدن کم شه عالی میشه ١ ساعت زیاده واقعا,HAPPY,0.0
خیلی شور بود که نمیشد خورد,SAD,1.0
بسیار دیر رسید. نان خیلی کم داشت. حجمش خیلی پایین بود. درکل خوشم نیومد,SAD,1.0
مثل همیشه ارسال با تاخیر و غذای نیمه سرد واقعا اینقدر سخت هست تا نحوه سرویس دهی تان را اصلاح کنید,SAD,1.0
خوب بود غذاشون فقط کاش جوجه‌اش مغز پخت‌تر میشد,HAPPY,0.0
خنک، شکرش اندازه بود، ممنونم عالى بود. تشکرازاخلاق خوب اسنپى‌ها,SAD,1.0
انقدر کالباس پیتزا کیفیتش پایین بود و غضروفهای خیلی زیادی توش بود دیگه از این رستوران قطعا سفارش نمیدم,SAD,1.0
همه چی عالی ۷ دقیقه از زمان ثبت سفارش تا دریافت خیلی هم تازه بود,HAPPY,0.0
خیلی ممنون از سرویس دهی مناسب و برخورد عالی فروشگاه,HAPPY,0.0
